SI.NO.,Prediction ,Scored.Probability ,Class
10600,0,0.99802351,0
10601,0,0.999933481,0
10602,0,0.888775229,0
10603,0,0.998472154,0
10604,0,1,0
10605,0,0.936202943,0
10606,0,0.88819927,0
10607,0,0.990399063,0
10608,0,0.998138785,0
10609,0,0.989346802,0
10610,0,0.978521883,0
10611,0,0.987927735,0
10612,0,0.97966969,0
10613,0,0.994182646,0
10614,0,0.999974012,0
10615,0,0.997871757,0
10616,0,0.998932302,0
10617,0,0.999468267,0
10618,0,0.996998787,0
10619,0,0.920576334,0
10620,0,0.996399641,0
10621,0,0.999894619,0
10622,0,0.882032156,0
10623,0,0.990879536,0
10624,0,0.989758492,0
10625,0,0.9934389,0
10626,0,0.972387612,0
10627,0,0.995818079,0
10628,0,0.999995232,0
10629,0,0.994554281,0
10630,0,0.999574363,0
10631,0,0.997615218,0
10632,0,0.997959733,0
10633,0,0.99282831,0
10634,0,0.957315385,0
10635,0,0.985540569,0
10636,0,0.973674834,0
10637,0,0.999900579,0
10638,0,0.995785296,0
10639,0,0.999989271,0
10640,0,0.998549998,0
10641,0,0.999964714,0
10642,0,0.999708354,0
10643,0,0.999868035,0
10644,0,0.992292404,0
10645,0,0.959932029,0
10646,0,0.998735964,0
10647,0,0.936757565,0
10648,0,0.990673959,0
10649,0,0.99798125,0
10650,0,0.971495807,0
10651,0,0.999706566,0
10652,0,0.677569687,0
10653,0,0.997842312,0
10654,0,0.999605954,0
10655,0,0.998884261,0
10656,0,0.965191782,0
10657,0,0.978546083,0
10658,0,0.997606277,0
10659,0,0.988556087,0
10660,0,0.998326004,0
10661,0,0.94935894,0
10662,0,0.99841249,0
10663,0,0.944179058,0
10664,0,0.975815654,0
10665,0,0.955746412,0
10666,0,0.871919751,0
10667,0,0.991683722,0
10668,0,0.923969686,0
10669,0,0.998300612,0
10670,0,0.999136388,0
10671,0,1,0
10672,0,0.983085454,0
10673,0,0.997752488,0
10674,0,0.779432952,0
10675,0,0.993960738,0
10676,0,0.997767329,0
10677,1,0.244247153,0
10678,0,0.996614873,0
10679,0,0.998274088,0
10680,0,0.991833091,0
10681,0,0.987808943,0
10682,0,0.981518626,0
10683,0,0.998957396,0
10684,0,0.994179964,0
10685,0,0.999405622,0
10686,0,0.97758019,0
10687,0,0.999999881,0
10688,0,0.766443551,0
10689,0,0.997885525,0
10690,0,0.972110987,0
10691,0,0.989859045,0
10692,0,0.81751585,0
10693,0,0.995595276,0
10694,0,0.99964118,0
10695,0,0.746605575,0
10696,0,0.989929259,0
10697,0,0.999448836,0
10698,0,0.752077162,0
10699,0,0.996971846,0
10700,0,0.99844873,0
10701,0,0.999988437,0
10702,0,0.959819794,0
10703,0,0.998017192,0
10704,0,0.838218391,0
10705,1,0.006461963,0
10706,0,0.998170018,0
10707,0,0.959009409,0
10708,0,0.978331208,0
10709,0,0.979922056,0
10710,0,0.981414497,0
10711,0,0.996531308,0
10712,0,0.992818475,0
10713,0,0.987757921,0
10714,0,0.989554644,0
10715,0,0.999927878,0
10716,0,0.945818067,0
10717,0,0.998853087,0
10718,0,0.99998951,0
10719,0,1,0
10720,0,0.993620932,0
10721,0,0.99617058,0
10722,0,0.996370435,0
10723,1,0.454592258,0
10724,0,0.996284962,0
10725,0,0.996463001,0
10726,0,0.785199404,0
10727,0,0.94368428,0
10728,0,0.998083353,0
10729,0,0.999916673,0
10730,0,0.995533586,0
10731,0,0.991182923,0
10732,0,0.991378188,0
10733,0,0.911400735,0
10734,0,0.67583853,0
10735,0,0.99472934,0
10736,0,0.997287989,0
10737,0,0.942225277,0
10738,0,0.998613596,0
10739,0,0.983494461,0
10740,0,0.843024015,0
10741,0,0.999987841,0
10742,0,0.643226624,0
10743,1,0.498935461,0
10744,0,0.972592592,0
10745,0,0.982133687,0
10746,0,0.825397789,0
10747,0,0.999948144,0
10748,0,0.989931583,0
10749,0,0.997659206,0
10750,0,0.989012837,0
10751,0,0.930979431,0
10752,0,0.989815712,0
10753,0,0.999337137,0
10754,0,0.999937773,0
10755,0,0.980187595,0
10756,0,0.999997735,0
10757,0,0.999614358,0
10758,0,0.999993324,0
10759,0,0.999997616,0
10760,0,0.999614477,0
10761,0,0.999998569,0
10762,0,0.962637603,0
10763,0,0.999050796,0
10764,0,0.992009997,0
10765,0,0.969901443,0
10766,0,0.999956727,0
10767,0,0.997982621,0
10768,0,0.978702068,0
10769,0,0.986011505,0
10770,0,0.999259531,0
10771,0,0.997494698,0
10772,0,0.999987483,0
10773,0,0.999997616,0
10774,0,0.998492599,0
10775,0,0.999954343,0
10776,0,0.997870922,0
10777,0,0.979517102,0
10778,0,0.8615942,0
10779,0,0.999129593,0
10780,0,0.959398925,0
10781,0,0.914017558,0
10782,0,0.792286336,0
10783,0,0.995622337,0
10784,0,0.997370481,0
10785,0,0.998391032,0
10786,0,0.99974817,0
10787,0,0.994207263,0
10788,0,0.993907154,0
10789,0,0.994120061,0
10790,0,0.992497087,0
10791,0,0.988093793,0
10792,0,0.999940395,0
10793,0,0.999564588,0
10794,0,0.99997437,0
10795,0,0.942246437,0
10796,0,0.812106311,0
10797,0,0.999208629,0
10798,0,0.883285582,0
10799,0,0.998900056,0
10800,0,0.963166177,0
10801,0,1,0
10802,0,0.996851146,0
10803,0,0.99662149,0
10804,0,0.978579879,0
10805,0,0.812319815,0
10806,0,0.892271578,0
10807,0,0.914043903,0
10808,0,0.92984885,0
10809,0,0.959158242,0
10810,0,0.965948105,0
10811,0,0.992684186,0
10812,0,0.999853611,0
10813,0,0.979196072,0
10814,0,0.999268234,0
10815,0,0.994983554,0
10816,0,0.999796093,0
10817,0,0.987346888,0
10818,0,0.979366124,0
10819,0,0.999622703,0
10820,0,0.994441569,0
10821,0,0.999981642,0
10822,0,0.999996424,0
10823,0,0.98584938,0
10824,0,0.983234286,0
10825,0,0.986182213,0
10826,0,1,0
10827,0,0.998038352,0
10828,0,0.999486804,0
10829,0,0.999838948,0
10830,0,0.95629096,0
10831,0,0.988395691,0
10832,0,0.726095557,0
10833,0,0.999999642,0
10834,0,0.989314556,0
10835,0,0.623519242,0
10836,0,0.505719662,0
10837,0,0.847907543,0
10838,0,0.999148726,0
10839,0,0.958071887,0
10840,0,0.999991894,0
10841,0,0.989036739,0
10842,0,0.984843254,0
10843,0,0.708320081,0
10844,0,0.999735177,0
10845,0,1,0
10846,0,0.992747247,0
10847,0,0.838679492,0
10848,0,0.993748426,0
10849,0,0.985353589,0
10850,0,0.983458519,0
10851,0,0.996997476,0
10852,0,0.991315722,0
10853,0,0.999993205,0
10854,0,0.915791869,0
10855,0,0.98621583,0
10856,0,0.952426195,0
10857,0,0.999565184,0
10858,0,0.999999642,0
10859,0,0.999967933,0
10860,0,0.999995828,0
10861,0,0.977144063,0
10862,0,0.992908001,0
10863,0,0.999872446,0
10864,0,0.993187666,0
10865,0,0.994912624,0
10866,0,0.998250544,0
10867,0,0.99944967,0
10868,0,0.998649299,0
10869,0,0.99999845,0
10870,0,0.997651875,0
10871,0,0.99961406,0
10872,0,0.966267169,0
10873,0,0.791863918,0
10874,0,0.999064624,0
10875,0,0.998330414,0
10876,0,0.999548733,0
10877,0,0.972259581,0
10878,0,0.999822199,0
10879,0,0.999963999,0
10880,0,0.999308228,0
10881,0,0.999873281,0
10882,0,0.99936825,0
10883,0,0.994990885,0
10884,0,0.99933821,0
10885,0,0.999253929,0
10886,0,0.999609888,0
10887,0,0.999700785,0
10888,0,0.996198118,0
10889,0,0.714890718,0
10890,0,0.999283373,0
10891,0,0.989649177,0
10892,0,0.967908323,0
10893,0,0.989493608,0
10894,0,0.999994159,0
10895,0,0.872849584,0
10896,0,0.841319144,0
10897,0,0.89217484,0
10898,0,0.999810636,0
10899,0,0.999142766,0
10900,0,0.760739625,0
10901,0,0.998417735,0
10902,0,0.988897383,0
10903,0,1,0
10904,0,0.993243396,0
10905,0,0.839125097,0
10906,0,0.75056541,0
10907,0,0.997816324,0
10908,0,0.773404837,0
10909,0,0.998459816,0
10910,0,0.904564083,0
10911,0,0.998261273,0
10912,0,0.999998808,0
10913,0,0.972513855,0
10914,0,0.835482359,0
10915,0,0.999933481,0
10916,0,0.994154036,0
10917,0,0.99991405,0
10918,0,0.924376011,0
10919,0,0.997771919,0
10920,0,0.970611274,0
10921,0,1,0
10922,0,0.988387883,0
10923,0,0.904483438,0
10924,0,0.999997377,0
10925,0,0.812206328,0
10926,0,0.999982119,0
10927,0,0.976381958,0
10928,0,0.999968171,0
10929,0,0.996764302,0
10930,0,0.969661117,0
10931,0,0.884182334,0
10932,0,0.999798715,0
10933,0,0.929286003,0
10934,0,0.941592515,0
10935,0,0.933976293,0
10936,0,0.996421218,0
10937,0,0.829977691,0
10938,0,0.999896288,0
10939,0,0.999768078,0
10940,0,0.992064774,0
10941,0,0.999841928,0
10942,0,0.998200655,0
10943,0,1,0
10944,0,0.845573902,0
10945,0,0.98579061,0
10946,0,0.976048291,0
10947,0,0.987312853,0
10948,0,0.999402523,0
10949,0,0.998796582,0
10950,0,0.999858379,0
10951,0,0.996008396,0
10952,0,1,0
10953,0,1,0
10954,0,0.999703228,0
10955,0,0.997795582,0
10956,0,0.982262373,0
10957,0,0.99944526,0
10958,0,0.989020407,0
10959,0,0.999977827,0
10960,0,0.991570234,0
10961,0,0.999941349,0
10962,0,0.987415493,0
10963,0,0.999788105,0
10964,0,0.999999881,0
10965,0,0.980939269,0
10966,0,0.875374496,0
10967,0,0.978022099,0
10968,0,0.996372581,0
10969,0,0.660759449,0
10970,0,0.998735607,0
10971,0,0.999971151,0
10972,0,0.999273956,0
10973,0,0.997130096,0
10974,0,0.99758935,0
10975,0,0.954223454,0
10976,0,0.994260669,0
10977,1,0.472557962,0
10978,0,0.998509467,0
10979,0,0.986529827,0
10980,0,0.999676466,0
10981,0,0.849351883,0
10982,0,0.999894738,0
10983,0,1,0
10984,0,0.995780587,0
10985,0,0.934194803,0
10986,0,0.887937248,0
10987,0,0.995931327,0
10988,0,0.999033332,0
10989,0,0.993333995,0
10990,0,0.999741018,0
10991,0,0.999552786,0
10992,0,0.999874711,0
10993,0,0.99902916,0
10994,0,0.967356741,0
10995,0,0.999928236,0
10996,0,0.956257701,0
10997,0,0.999252021,0
10998,0,0.997298658,0
10999,0,0.930709839,0
11000,0,0.947836101,0
11001,0,0.996778071,0
11002,0,0.791821897,0
11003,0,0.996749043,0
11004,0,0.914402127,0
11005,0,0.999011636,0
11006,0,0.981028616,0
11007,0,0.935843468,0
11008,0,0.969056547,0
11009,0,0.942436755,0
11010,0,0.991746306,0
11011,0,0.998267651,0
11012,0,0.992759943,0
11013,0,1,0
11014,0,0.984069765,0
11015,0,0.91703862,0
11016,0,0.997048795,0
11017,0,0.999254763,0
11018,0,0.974832356,0
11019,0,0.99972564,0
11020,0,0.998829186,0
11021,0,0.984488964,0
11022,0,0.999771655,0
11023,0,0.950841367,0
11024,0,0.993893683,0
11025,0,0.999732077,0
11026,0,0.868647516,0
11027,0,0.928675592,0
11028,0,0.995428205,0
11029,0,0.794074059,0
11030,0,0.998639643,0
11031,0,0.953262269,0
11032,0,0.999010205,0
11033,0,0.969496369,0
11034,0,1,0
11035,0,0.999992967,0
11036,0,0.990015686,0
11037,0,0.999304414,0
11038,0,0.996280968,0
11039,0,0.999996901,0
11040,0,0.9994362,0
11041,0,0.999147415,0
11042,0,0.992441177,0
11043,0,0.992731512,0
11044,0,0.99374783,0
11045,0,0.999987602,0
11046,0,0.985002697,0
11047,0,0.996953368,0
11048,0,0.99542892,0
11049,0,0.99567908,0
11050,0,0.999818504,0
11051,0,0.996561587,0
11052,0,0.999795616,0
11053,0,0.999809682,0
11054,0,0.995512784,0
11055,0,0.999834776,0
11056,0,0.998715878,0
11057,0,0.951834083,0
11058,0,0.996977568,0
11059,0,0.871382535,0
11060,0,0.993798554,0
11061,0,0.998789847,0
11062,0,0.997082889,0
11063,0,0.996659517,0
11064,0,0.942632079,0
11065,0,0.999536514,0
11066,0,0.99717772,0
11067,0,0.99973017,0
11068,0,0.999525428,0
11069,0,0.997247875,0
11070,0,0.999653697,0
11071,0,0.957706988,0
11072,0,0.999958992,0
11073,0,0.999453485,0
11074,0,0.99222821,0
11075,0,0.999326825,0
11076,0,0.999821603,0
11077,0,0.997448325,0
11078,0,0.785757959,0
11079,0,0.910076857,0
11080,0,0.999306679,0
11081,0,0.996260941,0
11082,0,1,0
11083,0,0.834351897,0
11084,0,0.995408237,0
11085,0,0.965828061,0
11086,0,0.999822915,0
11087,0,0.992404521,0
11088,0,0.995914757,0
11089,0,0.999926686,0
11090,0,0.977636158,0
11091,0,0.982998908,0
11092,0,0.968370795,0
11093,0,0.987985551,0
11094,0,0.994354963,0
11095,1,0.482510537,0
11096,0,0.986871481,0
11097,0,0.992568552,0
11098,0,0.998674273,0
11099,0,0.980151176,0
11100,0,0.931284368,0
11101,0,0.992513478,0
11102,0,0.94353199,0
11103,0,0.999975204,0
11104,0,0.998648822,0
11105,0,1,0
11106,0,0.993157446,0
11107,0,0.991345406,0
11108,0,0.999511361,0
11109,0,1,0
11110,0,0.999772131,0
11111,0,0.997597754,0
11112,0,0.999750555,0
11113,0,0.970425665,0
11114,0,0.908150673,0
11115,0,0.99895215,0
11116,0,0.999867797,0
11117,0,0.744580269,0
11118,0,0.998409212,0
11119,0,0.999812663,0
11120,0,0.960037708,0
11121,0,0.963541448,0
11122,0,0.998256981,0
11123,0,0.999094963,0
11124,0,0.993790567,0
11125,0,0.9975878,0
11126,0,0.958443046,0
11127,0,0.99806267,0
11128,0,0.99954021,0
11129,0,0.999121845,0
11130,0,0.999538422,0
11131,0,0.987869442,0
11132,0,0.994377196,0
11133,0,0.98751229,0
11134,0,0.999920011,0
11135,0,0.944476962,0
11136,0,0.999449909,0
11137,0,0.989160717,0
11138,0,0.99897337,0
11139,0,0.93469882,0
11140,0,0.992645979,0
11141,0,0.940995216,0
11142,0,0.787924707,0
11143,0,0.99915266,0
11144,0,0.998604119,0
11145,0,0.989117444,0
11146,0,0.999998093,0
11147,0,0.999636531,0
11148,0,0.997456014,0
11149,0,0.999998808,0
11150,0,0.905154467,0
11151,0,0.962843895,0
11152,0,0.914007604,0
11153,0,0.999387503,0
11154,0,0.999934196,0
11155,0,0.975128233,0
11156,0,0.999916911,0
11157,0,0.999998689,0
11158,0,0.9960109,0
11159,0,1,0
11160,0,0.997353315,0
11161,0,0.99974066,0
11162,0,0.948703945,0
11163,0,0.972154021,0
11164,0,0.99999404,0
11165,0,0.999338567,0
11166,0,0.999705613,0
11167,1,0.388513386,0
11168,0,0.866220713,0
11169,0,0.998860955,0
11170,0,0.983656883,0
11171,0,0.999340951,0
11172,0,0.999989748,0
11173,0,0.846253872,0
11174,0,1,0
11175,0,0.999792755,0
11176,0,0.992611587,0
11177,0,0.999268949,0
11178,0,0.999997973,0
11179,0,0.9970752,0
11180,0,0.999997973,0
11181,0,0.982780993,0
11182,0,0.987882853,0
11183,0,0.999804437,0
11184,0,0.729941368,0
11185,0,0.984980702,0
11186,0,0.980065405,0
11187,0,0.989709437,0
11188,0,0.967276633,0
11189,0,0.99996686,0
11190,0,0.984304607,0
11191,0,0.99997592,0
11192,0,0.992462397,0
11193,0,0.994456232,0
11194,0,0.999637723,0
11195,0,0.982751667,0
11196,0,0.999890924,0
11197,0,0.99644357,0
11198,0,0.906599641,0
11199,0,0.99952364,0
11200,0,0.99823451,0
11201,0,0.999261081,0
11202,0,0.994768977,0
11203,0,0.999434292,0
11204,0,0.996256113,0
11205,0,0.999582708,0
11206,0,0.988494217,0
11207,0,0.999999523,0
11208,0,0.999937773,0
11209,0,0.999872446,0
11210,0,0.99631691,0
11211,0,1,0
11212,0,0.818701208,0
11213,0,0.978455961,0
11214,0,0.998981178,0
11215,0,0.928702772,0
11216,0,0.999995112,0
11217,0,0.999999881,0
11218,0,0.999998927,0
11219,0,0.999792397,0
11220,0,0.965860546,0
11221,0,0.993563414,0
11222,0,0.987085044,0
11223,0,0.999480784,0
11224,0,0.966022968,0
11225,0,0.999490976,0
11226,0,0.999955654,0
11227,0,0.999997616,0
11228,0,0.999966979,0
11229,0,0.998113394,0
11230,0,0.96499455,0
11231,0,0.989957154,0
11232,0,0.973082781,0
11233,0,0.998759985,0
11234,0,0.994982064,0
11235,0,1,0
11236,0,0.999998331,0
11237,0,0.999538779,0
11238,0,0.999997258,0
11239,0,1,0
11240,0,0.979298115,0
11241,0,0.99974519,0
11242,0,0.99526149,0
11243,0,0.995413721,0
11244,0,0.978955388,0
11245,0,0.999999881,0
11246,0,0.998479903,0
11247,0,0.999859929,0
11248,0,0.815370679,0
11249,0,0.714249253,0
11250,0,0.944308281,0
11251,0,0.999998808,0
11252,0,0.999999046,0
11253,0,0.98934561,0
11254,0,0.999901772,0
11255,0,0.988823175,0
11256,0,1,0
11257,0,0.996056437,0
11258,0,0.790332198,0
11259,0,0.999800503,0
11260,0,0.999986053,0
11261,0,1,0
11262,0,0.999999523,0
11263,0,0.993069351,0
11264,0,0.970324755,0
11265,0,1,0
11266,0,0.998904467,0
11267,0,0.998908997,0
11268,0,0.999919057,0
11269,0,0.999844074,0
11270,0,1,0
11271,0,0.995760262,0
11272,0,0.972902775,0
11273,0,0.998503447,0
11274,0,0.995858848,0
11275,0,1,0
11276,0,0.999798715,0
11277,0,0.999038815,0
11278,0,0.987957895,0
11279,0,0.989965916,0
11280,0,0.991235733,0
11281,0,0.972267807,0
11282,0,0.998049974,0
11283,0,1,0
11284,0,0.999398112,0
11285,0,0.999974251,0
11286,0,0.999822199,0
11287,0,0.9999367,0
11288,0,0.999763072,0
11289,0,0.984748304,0
11290,0,0.73973304,0
11291,0,0.999956012,0
11292,0,0.999967217,0
11293,0,0.998189986,0
11294,0,0.999046028,0
11295,0,0.999999523,0
11296,0,0.99977833,0
11297,0,0.999142647,0
11298,1,0.49848488,0
11299,0,0.997219563,0
11300,0,0.959465086,0
11301,0,0.999306917,0
11302,0,0.99997735,0
11303,0,0.995527923,0
11304,0,0.999882221,0
11305,0,0.999783814,0
11306,0,0.983905017,0
11307,0,0.999902368,0
11308,0,0.999997497,0
11309,0,0.999445617,0
11310,0,0.999904752,0
11311,0,0.73785764,0
11312,0,0.987440825,0
11313,0,0.999779046,0
11314,0,0.999992013,0
11315,0,1,0
11316,0,0.981749177,0
11317,0,0.999716103,0
11318,0,0.996417522,0
11319,0,1,0
11320,0,0.991105497,0
11321,0,0.999705493,0
11322,0,0.999117434,0
11323,0,0.997763753,0
11324,0,0.999070227,0
11325,0,0.997153759,0
11326,0,0.997980416,0
11327,0,0.999998331,0
11328,0,0.999966621,0
11329,0,0.971871316,0
11330,0,0.759745955,0
11331,0,0.995846927,0
11332,1,0.247797549,0
11333,0,0.999827325,0
11334,0,0.997365534,0
11335,0,1,0
11336,0,0.993868053,0
11337,0,0.999999285,0
11338,0,0.999141693,0
11339,0,0.999169827,0
11340,0,1,0
11341,0,0.999208868,0
11342,0,0.998405635,0
11343,0,0.999826849,0
11344,0,0.921318054,0
11345,0,0.762266159,0
11346,0,0.996146798,0
11347,0,0.973536849,0
11348,0,1,0
11349,0,0.846130848,0
11350,0,0.84796834,0
11351,0,0.937482238,0
11352,0,0.993071258,0
11353,0,0.999767125,0
11354,0,0.997649133,0
11355,0,0.99999404,0
11356,0,0.99189043,0
11357,0,0.88491255,0
11358,0,0.973480821,0
11359,0,0.968762875,0
11360,0,0.927783847,0
11361,0,0.999176681,0
11362,0,0.999971032,0
11363,0,0.99902308,0
11364,0,0.999249876,0
11365,0,0.989350617,0
11366,0,0.995018721,0
11367,0,0.997768044,0
11368,0,0.999832988,0
11369,0,0.989184141,0
11370,0,0.945455611,0
11371,0,0.959835827,0
11372,0,0.855674565,0
11373,0,0.992546618,0
11374,0,0.993440568,0
11375,0,0.997840881,0
11376,0,0.998036087,0
11377,0,0.994375467,0
11378,0,0.999023438,0
11379,1,0.363943964,0
11380,0,0.993086874,0
11381,0,1,0
11382,0,0.991434991,0
11383,0,0.999757588,0
11384,0,0.988391697,0
11385,0,0.999981999,0
11386,0,0.956406713,0
11387,0,0.994851053,0
11388,0,0.994960785,0
11389,0,0.975469351,0
11390,0,0.965230823,0
11391,0,0.993825078,0
11392,1,0.42017433,0
11393,0,0.997414947,0
11394,0,0.997376561,0
11395,0,0.989486098,0
11396,0,0.999999762,0
11397,0,0.998984516,0
11398,0,0.944974959,0
11399,0,0.903582513,0
11400,0,0.999106228,0
11401,0,0.965256393,0
11402,0,0.980085075,0
11403,0,0.983618796,0
11404,0,0.997910082,0
11405,0,0.750468075,0
11406,0,0.981177568,0
11407,0,0.999157906,0
11408,0,0.998878539,0
11409,0,0.99988997,0
11410,0,0.964896977,0
11411,0,0.940310657,0
11412,0,0.9996382,0
11413,0,0.988366663,0
11414,0,0.62062186,0
11415,0,0.99998486,0
11416,0,0.962710977,0
11417,0,0.999297857,0
11418,0,0.997417092,0
11419,0,0.995827973,0
11420,0,0.999972343,0
11421,0,0.998079419,0
11422,0,0.998999417,0
11423,0,0.970915258,0
11424,0,0.988406479,0
11425,0,0.995560527,0
11426,0,0.995467186,0
11427,0,0.999716938,0
11428,0,0.848663032,0
11429,0,0.982918859,0
11430,0,0.846493185,0
11431,0,0.99988699,0
11432,0,0.983480871,0
11433,0,0.999556482,0
11434,0,0.984629929,0
11435,0,0.999057472,0
11436,0,0.999755919,0
11437,1,0.473159403,0
11438,0,1,0
11439,0,0.999887705,0
11440,0,0.998987138,0
11441,0,0.998929679,0
11442,0,0.998101532,0
11443,0,0.955648601,0
11444,0,0.991370797,0
11445,1,0.12318258,0
11446,0,0.998714685,0
11447,0,1,0
11448,0,0.905399501,0
11449,0,0.981739759,0
11450,0,0.999966979,0
11451,0,0.999998927,0
11452,0,0.960766494,0
11453,0,0.99461478,0
11454,0,0.999898553,0
11455,0,0.688829422,0
11456,0,0.89509517,0
11457,0,0.997469306,0
11458,0,0.618210912,0
11459,1,0.211693615,0
11460,0,0.997877121,0
11461,0,0.894064844,0
11462,0,0.820502043,0
11463,0,0.9831267,0
11464,0,0.936343431,0
11465,0,0.700525641,0
11466,1,0.297177047,0
11467,0,0.998238444,0
11468,0,0.999213815,0
11469,0,0.999359787,0
11470,0,0.999314308,0
11471,0,0.840869069,0
11472,0,0.98082298,0
11473,0,0.643063605,0
11474,0,0.999874115,0
11475,0,0.713663936,0
11476,0,0.998048306,0
11477,0,0.9993729,0
11478,0,0.895972669,0
11479,0,0.965677977,0
11480,0,0.999779761,0
11481,0,0.811432362,0
11482,0,0.858298182,0
11483,0,0.98411566,0
11484,0,0.916501284,0
11485,0,0.999993801,0
11486,0,0.997623026,0
11487,0,0.961785674,0
11488,0,0.969307721,0
11489,0,0.995022058,0
11490,0,0.555449128,0
11491,0,0.997898698,0
11492,0,0.997778952,0
11493,0,0.999999523,0
11494,0,0.681900382,0
11495,0,0.999907851,0
11496,0,0.987995327,0
11497,0,0.999425888,0
11498,0,0.969539642,0
11499,0,0.996963084,0
11500,0,0.995886743,0
11501,0,0.99537307,0
11502,0,0.999403,0
11503,0,0.994451702,0
11504,0,0.999999523,0
11505,1,0.071742207,0
11506,0,0.980854392,0
11507,0,0.647768378,0
11508,0,0.982765615,0
11509,0,0.8370713,0
11510,0,0.995725036,0
11511,0,0.99996984,0
11512,0,0.997953415,0
11513,0,0.997389615,0
11514,0,1,0
11515,0,0.993771374,0
11516,0,0.999761999,0
11517,0,0.999998331,0
11518,0,0.971430779,0
11519,0,0.977190971,0
11520,0,0.998644412,0
11521,0,0.999895215,0
11522,0,0.999274552,0
11523,0,0.999964118,0
11524,0,0.94636035,0
11525,0,0.996198595,0
11526,0,0.998727739,0
11527,0,0.99905926,0
11528,0,0.810923696,0
11529,0,0.970870793,0
11530,0,0.999710381,0
11531,0,0.998140216,0
11532,0,0.938699067,0
11533,0,0.996661663,0
11534,0,0.956708968,0
11535,0,0.999481499,0
11536,0,0.997678816,0
11537,0,0.996258378,0
